content,place,year,month,content_token,negative,neutral,positive,compound,comp_score
sir plz stop bringing controversy equation natures calamity want blame blame ppl,India,2015,December,"['sir', 'plz', 'stop', 'bringing', 'controversy', 'equation', 'natures', 'calamity', 'want', 'blame', 'blame', 'ppl']",0.422,0.422,0.157,-0.6597,negative
sir year 2030 later hit steal types resources,India,2015,December,"['sir', 'year', '2030', 'later', 'hit', 'steal', 'types', 'resources']",0.314,0.686,0.0,-0.4939,negative
otherhand wish save bad eyes pollutionglobal warmingfracking impacts enviro evils,India,2015,December,"['otherhand', 'wish', 'save', 'bad', 'eyes', 'pollutionglobal', 'warmingfracking', 'impacts', 'enviro', 'evils']",0.377,0.314,0.309,-0.3182,negative
chennai floods 3500 people stranded airport met warns rain,India,2015,December,"['chennai', 'floods', '3500', 'people', 'stranded', 'airport', 'met', 'warns', 'rain']",0.149,0.851,0.0,-0.1027,neutral
new research finds intensifying,India,2015,December,"['new', 'research', 'finds', 'intensifying']",0.0,1.0,0.0,0.0,neutral
wrong track plans limit 2c says top scientist,India,2015,December,"['wrong', 'track', 'plans', 'limit', '2c', 'says', 'top', 'scientist']",0.284,0.55,0.165,-0.3182,negative
tryinghard tolead world4enwirenmentampglobal abuot hisown capital heshudshow something done intead bightheories,India,2015,December,"['tryinghard', 'tolead', 'world4enwirenmentampglobal', 'abuot', 'hisown', 'capital', 'heshudshow', 'something', 'done', 'intead', 'bightheories']",0.0,1.0,0.0,0.0,neutral
plz ko stop karne ka liye pipal k plant lag waye request friends,India,2015,December,"['plz', 'ko', 'stop', 'karne', 'ka', 'liye', 'pipal', 'k', 'plant', 'lag', 'waye', 'request', 'friends']",0.271,0.471,0.259,-0.0516,neutral
goal no13 stop polluting cities heavy cars personal capsule trolleys make city clean,India,2015,December,"['goal', 'no13', 'stop', 'polluting', 'cities', 'heavy', 'cars', 'personal', 'capsule', 'trolleys', 'make', 'city', 'clean']",0.138,0.692,0.17,0.128,neutral
full blown outcome experts set,India,2015,December,"['full', 'blown', 'outcome', 'experts', 'set']",0.0,1.0,0.0,0.0,neutral
says country gop doesnt even accept,India,2015,December,"['says', 'country', 'gop', 'doesnt', 'even', 'accept']",0.304,0.696,0.0,-0.2924,neutral
cant stop thinking people example need take seriously,India,2015,December,"['cant', 'stop', 'thinking', 'people', 'example', 'need', 'take', 'seriously']",0.177,0.626,0.197,0.0485,neutral
effect wat,India,2015,December,"['effect', 'wat']",0.0,1.0,0.0,0.0,neutral
time act thousands flee pacific islands front line,India,2015,December,"['time', 'act', 'thousands', 'flee', 'pacific', 'islands', 'front', 'line']",0.0,1.0,0.0,0.0,neutral
city urbanization broken record fact responsible,India,2015,December,"['city', 'urbanization', 'broken', 'record', 'fact', 'responsible']",0.33,0.426,0.245,-0.2023,neutral
threat real scary issues world already facing,India,2015,December,"['threat', 'real', 'scary', 'issues', 'world', 'already', 'facing']",0.569,0.431,0.0,-0.765,negative
ritu plastics,India,2015,December,"['ritu', 'plastics']",0.0,1.0,0.0,0.0,neutral
heat unbearable shud start planting treestime nstop whos wit,India,2015,December,"['heat', 'unbearable', 'shud', 'start', 'planting', 'treestime', 'nstop', 'whos', 'wit']",0.0,1.0,0.0,0.0,neutral
shows amp heavy rain like month december really concern,India,2015,December,"['shows', 'amp', 'heavy', 'rain', 'like', 'month', 'december', 'really', 'concern']",0.0,0.762,0.238,0.3612,positive
alone contributing 20,India,2015,December,"['alone', 'contributing', '20']",0.5,0.5,0.0,-0.25,neutral
like vid conf btwn 120 country heads number countries panel,India,2015,December,"['like', 'vid', 'conf', 'btwn', '120', 'country', 'heads', 'number', 'countries', 'panel']",0.0,0.678,0.322,0.4215,positive
crisis fullblown outcome indian experts,India,2015,December,"['crisis', 'fullblown', 'outcome', 'indian', 'experts']",0.506,0.494,0.0,-0.6249,negative
chennai unfortunate example natures way telling paid heed warnings,India,2015,December,"['chennai', 'unfortunate', 'example', 'natures', 'way', 'telling', 'paid', 'heed', 'warnings']",0.426,0.574,0.0,-0.6369,negative
potential cause4 flood waters,India,2015,December,"['potential', 'cause4', 'flood', 'waters']",0.0,1.0,0.0,0.0,neutral
infrared allow melt iceby bushprey,India,2015,December,"['infrared', 'allow', 'melt', 'iceby', 'bushprey']",0.0,0.678,0.322,0.2263,neutral
modern trend architecture also bring measures design construction mitigate,India,2015,December,"['modern', 'trend', 'architecture', 'also', 'bring', 'measures', 'design', 'construction', 'mitigate']",0.0,1.0,0.0,0.0,neutral
part lecture clubs alloted 30 minutes raise awareness,India,2015,December,"['part', 'lecture', 'clubs', 'alloted', '30', 'minutes', 'raise', 'awareness']",0.0,1.0,0.0,0.0,neutral
winter session depends land surface tempsoil conditiontopography amp influence snow changed conditioncop21,India,2015,December,"['winter', 'session', 'depends', 'land', 'surface', 'tempsoil', 'conditiontopography', 'amp', 'influence', 'snow', 'changed', 'conditioncop21']",0.0,1.0,0.0,0.0,neutral
india facing warmings effect badly chennai raining continously look environment seriously,India,2015,December,"['india', 'facing', 'warmings', 'effect', 'badly', 'chennai', 'raining', 'continously', 'look', 'environment', 'seriously']",0.348,0.652,0.0,-0.5859,negative
initiative since 1995 195 countries attending achieve legal binding keep 2c,India,2015,December,"['initiative', 'since', '1995', '195', 'countries', 'attending', 'achieve', 'legal', 'binding', 'keep', '2c']",0.0,0.87,0.13,0.128,neutral
could cause fall oxygen earth mass mortality study,India,2015,December,"['could', 'cause', 'fall', 'oxygen', 'earth', 'mass', 'mortality', 'study']",0.0,1.0,0.0,0.0,neutral
aiming keep 15c 2c,India,2015,December,"['aiming', 'keep', '15c', '2c']",0.0,1.0,0.0,0.0,neutral
china russia brazil amp india major contributor real concern control situatio,India,2015,December,"['china', 'russia', 'brazil', 'amp', 'india', 'major', 'contributor', 'real', 'concern', 'control', 'situatio']",0.0,1.0,0.0,0.0,neutral
chennai floods really shocking country something high time government take actions,India,2015,December,"['chennai', 'floods', 'really', 'shocking', 'country', 'something', 'high', 'time', 'government', 'take', 'actions']",0.23,0.77,0.0,-0.4576,negative
thinking could check amp control pollution wishful thinking today,India,2015,December,"['thinking', 'could', 'check', 'amp', 'control', 'pollution', 'wishful', 'thinking', 'today']",0.0,1.0,0.0,0.0,neutral
sir check purchasing vehicles india like singapore improve,India,2015,December,"['sir', 'check', 'purchasing', 'vehicles', 'india', 'like', 'singapore', 'improve']",0.0,0.526,0.474,0.6597,positive
aint thing,India,2015,December,"['aint', 'thing']",0.0,1.0,0.0,0.0,neutral
really sad hear high time think,India,2015,December,"['really', 'sad', 'hear', 'high', 'time', 'think']",0.404,0.596,0.0,-0.5256,negative
could cause fall oxygen mass mortality,India,2015,December,"['could', 'cause', 'fall', 'oxygen', 'mass', 'mortality']",0.0,1.0,0.0,0.0,neutral
every citizens country plant tree every day five five,India,2015,December,"['every', 'citizens', 'country', 'plant', 'tree', 'every', 'day', 'five', 'five']",0.0,1.0,0.0,0.0,neutral
avataram howwhether affect talk day,India,2015,December,"['avataram', 'howwhether', 'affect', 'talk', 'day']",0.0,1.0,0.0,0.0,neutral
solution wishing happy,India,2015,December,"['solution', 'wishing', 'happy']",0.0,0.0,1.0,0.7845,positive
call heavy rain chennai,India,2015,December,"['call', 'heavy', 'rain', 'chennai']",0.0,1.0,0.0,0.0,neutral
agreed also people must first begin accept something like amp,India,2015,December,"['agreed', 'also', 'people', 'must', 'first', 'begin', 'accept', 'something', 'like', 'amp']",0.0,0.493,0.507,0.7351,positive
holding two degrees celsius goal still attainable,India,2015,December,"['holding', 'two', 'degrees', 'celsius', 'goal', 'still', 'attainable']",0.0,1.0,0.0,0.0,neutral
whats happening chennai seriously impacted city seems,India,2015,December,"['whats', 'happening', 'chennai', 'seriously', 'impacted', 'city', 'seems']",0.221,0.779,0.0,-0.1779,neutral
precipitating eco disaster causing west passing buck less fortunate nationsso ironic,India,2015,December,"['precipitating', 'eco', 'disaster', 'causing', 'west', 'passing', 'buck', 'less', 'fortunate', 'nationsso', 'ironic']",0.335,0.502,0.164,-0.4077,negative
france give africa 2 bn euros green energy,India,2015,December,"['france', 'give', 'africa', '2', 'bn', 'euros', 'green', 'energy']",0.0,0.741,0.259,0.2732,neutral
time india mr ravish kumar explained every thing beautifully single stroke 45 min,India,2015,December,"['time', 'india', 'mr', 'ravish', 'kumar', 'explained', 'every', 'thing', 'beautifully', 'single', 'stroke', '45', 'min']",0.0,0.764,0.236,0.5719,positive
forgot include,India,2015,December,"['forgot', 'include']",0.0,1.0,0.0,0.0,neutral
gvmc commence reduction process committed officer like ramanjaneyulu awaited,India,2015,December,"['gvmc', 'commence', 'reduction', 'process', 'committed', 'officer', 'like', 'ramanjaneyulu', 'awaited']",0.094,0.513,0.393,0.5423,positive
pics 7 photos prove devastating effects,India,2015,December,"['pics', '7', 'photos', 'prove', 'devastating', 'effects']",0.518,0.482,0.0,-0.6486,negative
hindu tn amp coastal states better get prepared going hit regularlyampcause chaos,India,2015,December,"['hindu', 'tn', 'amp', 'coastal', 'states', 'better', 'get', 'prepared', 'going', 'hit', 'regularlyampcause', 'chaos']",0.211,0.514,0.274,0.0258,neutral
stop eat icecream hahahaa fell love daily scoops coconut,India,2015,December,"['stop', 'eat', 'icecream', 'hahahaa', 'fell', 'love', 'daily', 'scoops', 'coconut']",0.164,0.522,0.313,0.4588,positive
seasonal imbalance human reverse natural imbalance nature regain stability,India,2015,December,"['seasonal', 'imbalance', 'human', 'reverse', 'natural', 'imbalance', 'nature', 'regain', 'stability']",0.0,0.762,0.238,0.3612,positive
madthis hot amp humid day 1st decemberare still mad kolkata,India,2015,December,"['madthis', 'hot', 'amp', 'humid', 'day', '1st', 'decemberare', 'still', 'mad', 'kolkata']",0.262,0.738,0.0,-0.4939,negative
sudden dark noon,India,2015,December,"['sudden', 'dark', 'noon']",0.0,1.0,0.0,0.0,neutral
feel effect body retail business unsold wollen merchandise stores,India,2015,December,"['feel', 'effect', 'body', 'retail', 'business', 'unsold', 'wollen', 'merchandise', 'stores']",0.0,1.0,0.0,0.0,neutral
drone footage shows actual effects north pole,India,2015,December,"['drone', 'footage', 'shows', 'actual', 'effects', 'north', 'pole']",0.0,1.0,0.0,0.0,neutral
issue merits detailed open transparent discussiondebate lok sabha,India,2015,December,"['issue', 'merits', 'detailed', 'open', 'transparent', 'discussiondebate', 'lok', 'sabha']",0.0,0.722,0.278,0.4019,positive
need brief familiarise states legislators political parties members issues implications,India,2015,December,"['need', 'brief', 'familiarise', 'states', 'legislators', 'political', 'parties', 'members', 'issues', 'implications']",0.0,0.769,0.231,0.4019,positive
result praying god stop rain,India,2015,December,"['result', 'praying', 'god', 'stop', 'rain']",0.25,0.227,0.523,0.34,positive
month december 35 degrees celsius,India,2015,December,"['month', 'december', '35', 'degrees', 'celsius']",0.0,1.0,0.0,0.0,neutral
chennai back normal rain school office floodsboats replacing motors,India,2015,December,"['chennai', 'back', 'normal', 'rain', 'school', 'office', 'floodsboats', 'replacing', 'motors']",0.0,1.0,0.0,0.0,neutral
four five britons think fake eve summit,India,2015,December,"['four', 'five', 'britons', 'think', 'fake', 'eve', 'summit']",0.341,0.659,0.0,-0.4767,negative
unusual warm morning smog elnino whatever,India,2015,December,"['unusual', 'warm', 'morning', 'smog', 'elnino', 'whatever']",0.272,0.494,0.235,-0.0772,neutral
wonder sole delegation would perhaps doesnt exist,India,2015,December,"['wonder', 'sole', 'delegation', 'would', 'perhaps', 'doesnt', 'exist']",0.0,1.0,0.0,0.0,neutral
cannot gonna,India,2015,December,"['can', 'not', 'gon', 'na']",0.0,1.0,0.0,0.0,neutral
leftovers new delhi india,India,2015,November,"['leftovers', 'new', 'delhi', 'india']",0.0,1.0,0.0,0.0,neutral
cool,India,2015,November,['cool'],0.0,0.0,1.0,0.3182,positive
research suggests significantly decreased crop production manufacturing output throughout region,India,2015,November,"['research', 'suggests', 'significantly', 'decreased', 'crop', 'production', 'manufacturing', 'output', 'throughout', 'region']",0.0,1.0,0.0,0.0,neutral
world gathers discuss challenges posed already changed,India,2015,November,"['world', 'gathers', 'discuss', 'challenges', 'posed', 'already', 'changed']",0.0,0.822,0.178,0.0772,neutral
tomorrows car free day focused warmingmaking gurgaon smoke pollution free,India,2015,November,"['tomorrows', 'car', 'free', 'day', 'focused', 'warmingmaking', 'gurgaon', 'smoke', 'pollution', 'free']",0.0,0.432,0.568,0.8481,positive
commencing winter grillin,India,2015,November,"['commencing', 'winter', 'grillin']",0.0,1.0,0.0,0.0,neutral
pm modi saidclimate making result came 4m developed nations,India,2015,November,"['pm', 'modi', 'saidclimate', 'making', 'result', 'came', '4m', 'developed', 'nations']",0.0,1.0,0.0,0.0,neutral
nothing,India,2015,November,['nothing'],0.0,1.0,0.0,0.0,neutral
22 2 keep pushing 2 get west 2 share keep bay talks,India,2015,November,"['22', '2', 'keep', 'pushing', '2', 'get', 'west', '2', 'share', 'keep', 'bay', 'talks']",0.0,0.784,0.216,0.296,neutral
etc cause warmingassure 100bn pa 2 devpg nations 2 fix fudge even data 12,India,2015,November,"['etc', 'cause', 'warmingassure', '100bn', 'pa', '2', 'devpg', 'nations', '2', 'fix', 'fudge', 'even', 'data', '12']",0.0,1.0,0.0,0.0,neutral
already affecting lives already overcome,India,2015,November,"['already', 'affecting', 'lives', 'already', 'overcome']",0.0,1.0,0.0,0.0,neutral
50 population reduction globe solution,India,2015,November,"['50', 'population', 'reduction', 'globe', 'solution']",0.0,0.635,0.365,0.3182,positive
result came progress industrial age powered fossil fuels,India,2015,November,"['result', 'came', 'progress', 'industrial', 'age', 'powered', 'fossil', 'fuels']",0.0,0.714,0.286,0.4215,positive
major challengeit result,India,2015,November,"['major', 'challengeit', 'result']",0.0,1.0,0.0,0.0,neutral
midst politics sld something cope,India,2015,November,"['midst', 'politics', 'sld', 'something', 'cope']",0.0,1.0,0.0,0.0,neutral
world leaders gathering paris un conference known cop21 aimed forging deal limit 2c,India,2015,November,"['world', 'leaders', 'gathering', 'paris', 'un', 'conference', 'known', 'cop21', 'aimed', 'forging', 'deal', 'limit', '2c']",0.0,1.0,0.0,0.0,neutral
youre saying weather world must remain condition 2007two words,India,2015,November,"['youre', 'saying', 'weather', 'world', 'must', 'remain', 'condition', '2007two', 'words']",0.0,1.0,0.0,0.0,neutral
leaders china agree duty curb president barack obama,India,2015,November,"['leaders', 'china', 'agree', 'duty', 'curb', 'president', 'barack', 'obama']",0.0,0.737,0.263,0.3612,positive
causing,India,2015,November,['causing'],0.0,1.0,0.0,0.0,neutral
worlds leaders meet paris conf beijing issues highest alert smog smothers beijing polution level 500,India,2015,November,"['worlds', 'leaders', 'meet', 'paris', 'conf', 'beijing', 'issues', 'highest', 'alert', 'smog', 'smothers', 'beijing', 'polution', 'level', '500']",0.264,0.622,0.114,-0.4404,negative
games high lahore,India,2015,November,"['games', 'high', 'lahore']",0.0,1.0,0.0,0.0,neutral
games high lahore,India,2015,November,"['games', 'high', 'lahore']",0.0,1.0,0.0,0.0,neutral
