content,place,year,month,content_token,negative,neutral,positive,compound,comp_score
noglobal intensive farming consumption natural resources environmental pollution etc result overpopulation doesnt apply poor whether take care causing large damage,africa,2018,March,"['noglobal', 'intensive', 'farming', 'consumption', 'natural', 'resources', 'environmental', 'pollution', 'etc', 'result', 'overpopulation', 'doesnt', 'apply', 'poor', 'whether', 'take', 'care', 'causing', 'large', 'damage']",0.117,0.583,0.301,0.6192,positive
bruh trying get rid poor people cause elites world trying find passive aggressive way accelerate,africa,2018,March,"['bruh', 'trying', 'get', 'rid', 'poor', 'people', 'cause', 'elites', 'world', 'trying', 'find', 'passive', 'aggressive', 'way', 'accelerate']",0.254,0.649,0.097,-0.4404,negative
cannot blamed humans,africa,2018,March,"['can', 'not', 'blamed', 'humans']",0.0,0.439,0.561,0.3724,positive
methane gas highly explosive amp highly emitted olusosun dumpsite amp high contributor warmingthere never arrangement manage gas emissiongov sdgs,africa,2018,March,"['methane', 'gas', 'highly', 'explosive', 'amp', 'highly', 'emitted', 'olusosun', 'dumpsite', 'amp', 'high', 'contributor', 'warmingthere', 'never', 'arrangement', 'manage', 'gas', 'emissiongov', 'sdgs']",0.0,1.0,0.0,0.0,neutral
thank spreading word,africa,2018,March,"['thank', 'spreading', 'word']",0.0,0.444,0.556,0.3612,positive
thing like carbon dioxide ceec kidding lo bere like oxygen n hydrogen yen yen yen,africa,2018,March,"['thing', 'like', 'carbon', 'dioxide', 'ceec', 'kidding', 'lo', 'bere', 'like', 'oxygen', 'n', 'hydrogen', 'yen', 'yen', 'yen']",0.0,0.632,0.368,0.6597,positive
carboniioxideand carbonioxidewhich responsible,africa,2018,March,"['carboniioxideand', 'carbonioxidewhich', 'responsible']",0.0,0.465,0.535,0.3182,positive
wud attributed lekki flood,africa,2018,March,"['wud', 'attributed', 'lekki', 'flood']",0.0,1.0,0.0,0.0,neutral
yi ni problem,africa,2018,March,"['yi', 'ni', 'problem']",0.574,0.426,0.0,-0.4019,negative
debate youre supposed make people believe exists giving points buy defining terms,africa,2018,March,"['debate', 'youre', 'supposed', 'make', 'people', 'believe', 'exists', 'giving', 'points', 'buy', 'defining', 'terms']",0.0,0.821,0.179,0.34,positive
fact around fact nigeria changed,africa,2018,March,"['fact', 'around', 'fact', 'nigeria', 'changed']",0.0,1.0,0.0,0.0,neutral
cud attributed one causes asides bad drainage system think deep bruh,africa,2018,March,"['cud', 'attributed', 'one', 'causes', 'asides', 'bad', 'drainage', 'system', 'think', 'deep', 'bruh']",0.259,0.741,0.0,-0.5423,negative
africa least cause guess africa worst hit leo,africa,2018,March,"['africa', 'least', 'cause', 'guess', 'africa', 'worst', 'hit', 'leo']",0.369,0.631,0.0,-0.6249,negative
pple saying big brother nt educative bring dumb ass learn abt,africa,2018,March,"['pple', 'saying', 'big', 'brother', 'nt', 'educative', 'bring', 'dumb', 'ass', 'learn', 'abt']",0.43,0.57,0.0,-0.7783,negative
get ready ur best party clothes presentation biggie sadist love clean housemates clean,africa,2018,March,"['get', 'ready', 'ur', 'best', 'party', 'clothes', 'presentation', 'biggie', 'sadist', 'love', 'clean', 'housemates', 'clean']",0.0,0.269,0.731,0.9584,positive
didnt understand understand today force,africa,2018,March,"['didnt', 'understand', 'understand', 'today', 'force']",0.0,1.0,0.0,0.0,neutral
10mins b4 presentation amp invite friend even enemy think kissingsleepingeating amp party tonight could 1st time hearing warmingthere something learn,africa,2018,March,"['10mins', 'b4', 'presentation', 'amp', 'invite', 'friend', 'even', 'enemy', 'think', 'kissingsleepingeating', 'amp', 'party', 'tonight', 'could', '1st', 'time', 'hearing', 'warmingthere', 'something', 'learn']",0.13,0.593,0.278,0.4588,positive
nopeshes stammeringmeaningshe doesnt much timeshe doesnt wanna fall hands lol,africa,2018,March,"['nopeshes', 'stammeringmeaningshe', 'doesnt', 'much', 'timeshe', 'doesnt', 'wan', 'na', 'fall', 'hands', 'lol']",0.0,0.763,0.237,0.4215,positive
every household plant tree,africa,2018,March,"['every', 'household', 'plant', 'tree']",0.0,1.0,0.0,0.0,neutral
lets encourage aforestationcut tree plant 4 replacement,africa,2018,March,"['lets', 'encourage', 'aforestationcut', 'tree', 'plant', '4', 'replacement']",0.0,0.602,0.398,0.5106,positive
ifuenada brings warmingdeforestation also major cause leads spontaneous emmision carbondioxide,africa,2018,March,"['ifuenada', 'brings', 'warmingdeforestation', 'also', 'major', 'cause', 'leads', 'spontaneous', 'emmision', 'carbondioxide']",0.0,1.0,0.0,0.0,neutral
sad taught universitiesthese guys graduates cannot discuss intelligently warmingsad,africa,2018,March,"['sad', 'taught', 'universitiesthese', 'guys', 'graduates', 'can', 'not', 'discuss', 'intelligently', 'warmingsad']",0.444,0.556,0.0,-0.6788,negative
biggie ceec warmingceec uhmm carbon dioxide kinda uhmmm uhmm kinda effect new thing yuno people thingme,africa,2018,March,"['biggie', 'ceec', 'warmingceec', 'uhmm', 'carbon', 'dioxide', 'kinda', 'uhmmm', 'uhmm', 'kinda', 'effect', 'new', 'thing', 'yuno', 'people', 'thingme']",0.0,1.0,0.0,0.0,neutral
watching hms debating hilarious going environment need wake f learn,africa,2018,March,"['watching', 'hms', 'debating', 'hilarious', 'going', 'environment', 'need', 'wake', 'f', 'learn']",0.0,0.748,0.252,0.4019,positive
official lot dumb people like nina trend wonder going country 2018 supporters still understand,africa,2018,March,"['official', 'lot', 'dumb', 'people', 'like', 'nina', 'trend', 'wonder', 'going', 'country', '2018', 'supporters', 'still', 'understand']",0.168,0.558,0.274,0.2732,neutral
cant even topic would feel guilty saying doesnt exist,africa,2018,March,"['cant', 'even', 'topic', 'would', 'feel', 'guilty', 'saying', 'doesnt', 'exist']",0.259,0.741,0.0,-0.4215,negative
feel like getting tv talkargue,africa,2018,March,"['feel', 'like', 'getting', 'tv', 'talkargue']",0.0,0.615,0.385,0.3612,positive
disappointed nina first time heard bb house,africa,2018,March,"['disappointed', 'nina', 'first', 'time', 'heard', 'bb', 'house']",0.341,0.659,0.0,-0.4767,negative
nina never heard life heard first time housethis girl keeps embarrassing imo girls,africa,2018,March,"['nina', 'never', 'heard', 'life', 'heard', 'first', 'time', 'housethis', 'girl', 'keeps', 'embarrassing', 'imo', 'girls']",0.178,0.822,0.0,-0.3818,negative
dumb innocent easy confused two things innocent 21 years old girl wey collect prick hasnt heard ever,africa,2018,March,"['dumb', 'innocent', 'easy', 'confused', 'two', 'things', 'innocent', '21', 'years', 'old', 'girl', 'wey', 'collect', 'prick', 'hasnt', 'heard', 'ever']",0.3,0.412,0.288,-0.0772,neutral
full graduate nigerian university never heard 21st centrury wow,africa,2018,March,"['full', 'graduate', 'nigerian', 'university', 'never', 'heard', '21st', 'centrury', 'wow']",0.0,0.678,0.322,0.5859,positive
lolu thinks afact chose argue thinking pushing ability open minded brain tasking nothing,africa,2018,March,"['lolu', 'thinks', 'afact', 'chose', 'argue', 'thinking', 'pushing', 'ability', 'open', 'minded', 'brain', 'tasking', 'nothing']",0.153,0.701,0.146,-0.0258,neutral
im sure guys thought fact like changing opinions would intresting debate cos even rn im rethinking,africa,2018,March,"['im', 'sure', 'guys', 'thought', 'fact', 'like', 'changing', 'opinions', 'would', 'intresting', 'debate', 'cos', 'even', 'rn', 'im', 'rethinking']",0.0,0.745,0.255,0.5859,positive
haunty ceec couldnt make sentence asked,africa,2018,March,"['haunty', 'ceec', 'couldnt', 'make', 'sentence', 'asked']",0.196,0.804,0.0,-0.0572,neutral
teddy doesnt understand ice north pole arctic melts completely rate melting earth become inhabitable could important preserving earthhe clearly doesnt understand,africa,2018,March,"['teddy', 'doesnt', 'understand', 'ice', 'north', 'pole', 'arctic', 'melts', 'completely', 'rate', 'melting', 'earth', 'become', 'inhabitable', 'could', 'important', 'preserving', 'earthhe', 'clearly', 'doesnt', 'understand']",0.0,0.809,0.191,0.5423,positive
alex olodo dosent anything,africa,2018,March,"['alex', 'olodo', 'dosent', 'anything']",0.0,1.0,0.0,0.0,neutral
lol stopped watching university student asking whats,africa,2018,March,"['lol', 'stopped', 'watching', 'university', 'student', 'asking', 'whats']",0.196,0.515,0.289,0.2263,neutral
heimdell sure exact phrase fact,africa,2018,March,"['heimdell', 'sure', 'exact', 'phrase', 'fact']",0.0,0.635,0.365,0.3182,positive
every week get educative task carry outfor example week working something warmingthey decide sex adults,africa,2018,March,"['every', 'week', 'get', 'educative', 'task', 'carry', 'outfor', 'example', 'week', 'working', 'something', 'warmingthey', 'decide', 'sex', 'adults']",0.0,1.0,0.0,0.0,neutral
miracle lecturing bambam x nina effects nina even utter one wordjust admiring man,africa,2018,March,"['miracle', 'lecturing', 'bambam', 'x', 'nina', 'effects', 'nina', 'even', 'utter', 'one', 'wordjust', 'admiring', 'man']",0.0,0.61,0.39,0.7506,positive
task really bringing best miracle dude killin knowledge biggie thanks letting boy shine,africa,2018,March,"['task', 'really', 'bringing', 'best', 'miracle', 'dude', 'killin', 'knowledge', 'biggie', 'thanks', 'letting', 'boy', 'shine']",0.0,0.466,0.534,0.9089,positive
primary school teaching ozone layer warmingthats new one,africa,2018,March,"['primary', 'school', 'teaching', 'ozone', 'layer', 'warmingthats', 'new', 'one']",0.0,1.0,0.0,0.0,neutral
one undergraduate asking meaning saying wow shes real people talking dead parents shouting strategy get vote leme tell something strategy impregnate,africa,2018,March,"['one', 'undergraduate', 'asking', 'meaning', 'saying', 'wow', 'shes', 'real', 'people', 'talking', 'dead', 'parents', 'shouting', 'strategy', 'get', 'vote', 'leme', 'tell', 'something', 'strategy', 'impregnate']",0.159,0.701,0.14,-0.128,neutral
heard enough bbnaija housemates tbh good number people ignorant exactly portrayed house,africa,2018,March,"['heard', 'enough', 'bbnaija', 'housemates', 'tbh', 'good', 'number', 'people', 'ignorant', 'exactly', 'portrayed', 'house']",0.137,0.588,0.275,0.2732,neutral
understand teddy says man tampers ecosystem therell problem yet says myth choose battle bro,africa,2018,March,"['understand', 'teddy', 'says', 'man', 'tampers', 'ecosystem', 'therell', 'problem', 'yet', 'says', 'myth', 'choose', 'battle', 'bro']",0.306,0.694,0.0,-0.6486,negative
captain professor mira analyzing warmingno manualintelligence goals,africa,2018,March,"['captain', 'professor', 'mira', 'analyzing', 'warmingno', 'manualintelligence', 'goals']",0.0,1.0,0.0,0.0,neutral
miracle explained greenhouse effect major cause smart boy,africa,2018,March,"['miracle', 'explained', 'greenhouse', 'effect', 'major', 'cause', 'smart', 'boy']",0.0,0.48,0.52,0.7579,positive
wow biggie almost entire house little limited absolutely idea big shame naija geees biggie brought resource persons brief first bcos important teddy weytin lol,africa,2018,March,"['wow', 'biggie', 'almost', 'entire', 'house', 'little', 'limited', 'absolutely', 'idea', 'big', 'shame', 'naija', 'geees', 'biggie', 'brought', 'resource', 'persons', 'brief', 'first', 'bcos', 'important', 'teddy', 'weytin', 'lol']",0.154,0.587,0.259,0.5314,positive
teddy myth typical reasoning fuck boy,africa,2018,March,"['teddy', 'myth', 'typical', 'reasoning', 'fuck', 'boy']",0.412,0.588,0.0,-0.5423,negative
really rico currently explaining nina instead,africa,2018,March,"['really', 'rico', 'currently', 'explaining', 'nina', 'instead']",0.0,1.0,0.0,0.0,neutral
teddya hydrocarbon like carbon dioxide nina asked everyone sawme hypotweeters,africa,2018,March,"['teddya', 'hydrocarbon', 'like', 'carbon', 'dioxide', 'nina', 'asked', 'everyone', 'sawme', 'hypotweeters']",0.0,0.783,0.217,0.3612,positive
realness got mtcheew,africa,2018,March,"['realness', 'got', 'mtcheew']",0.0,1.0,0.0,0.0,neutral
task given big brother knowledgeable,africa,2018,March,"['task', 'given', 'big', 'brother', 'knowledgeable']",0.0,1.0,0.0,0.0,neutral
big brother housemates talking interesting,africa,2018,March,"['big', 'brother', 'housemates', 'talking', 'interesting']",0.0,0.597,0.403,0.4019,positive
someone asked,africa,2018,March,"['someone', 'asked']",0.0,1.0,0.0,0.0,neutral
nina like question please,africa,2018,March,"['nina', 'like', 'question', 'please']",0.0,0.294,0.706,0.5859,positive
boi okay boi ph could attest experienced ph attic also proof scientists facts already everywhere recent floodings globally fake,africa,2018,March,"['boi', 'okay', 'boi', 'ph', 'could', 'attest', 'experienced', 'ph', 'attic', 'also', 'proof', 'scientists', 'facts', 'already', 'everywhere', 'recent', 'floodings', 'globally', 'fake']",0.141,0.773,0.086,-0.296,neutral
boi im fine talked using coal generate energy last interview subscribe need better earth also didnt talk localising cyberspace give power creating technology,africa,2018,March,"['boi', 'im', 'fine', 'talked', 'using', 'coal', 'generate', 'energy', 'last', 'interview', 'subscribe', 'need', 'better', 'earth', 'also', 'didnt', 'talk', 'localising', 'cyberspace', 'give', 'power', 'creating', 'technology']",0.0,0.679,0.321,0.7906,positive
sunny area,africa,2018,March,"['sunny', 'area']",0.0,0.263,0.737,0.4215,positive
damn,africa,2018,March,['damn'],1.0,0.0,0.0,-0.4019,negative
comes fossil fuels like coal natural gas going hard time keeping planet launching irreversible tailspin,africa,2018,March,"['comes', 'fossil', 'fuels', 'like', 'coal', 'natural', 'gas', 'going', 'hard', 'time', 'keeping', 'planet', 'launching', 'irreversible', 'tailspin']",0.167,0.573,0.26,0.4215,positive
really understand debate logging causing rivers dry however raining past two weeks home county drove kisumu morning amidst heavy showers kisumu city lost conversation though,africa,2018,March,"['really', 'understand', 'debate', 'logging', 'causing', 'rivers', 'dry', 'however', 'raining', 'past', 'two', 'weeks', 'home', 'county', 'drove', 'kisumu', 'morning', 'amidst', 'heavy', 'showers', 'kisumu', 'city', 'lost', 'conversation', 'though']",0.087,0.913,0.0,-0.3182,negative
real make things better going green stop running generators choose solar choose,africa,2018,March,"['real', 'make', 'things', 'better', 'going', 'green', 'stop', 'running', 'generators', 'choose', 'solar', 'choose']",0.146,0.662,0.192,0.1779,neutral
hey 5year old question could suitable today,africa,2018,February,"['hey', '5year', 'old', 'question', 'could', 'suitable', 'today']",0.0,1.0,0.0,0.0,neutral
sir rained last week kano never heard rain feb allah dai ya rufa asiri,africa,2018,February,"['sir', 'rained', 'last', 'week', 'kano', 'never', 'heard', 'rain', 'feb', 'allah', 'dai', 'ya', 'rufa', 'asiri']",0.0,1.0,0.0,0.0,neutral
world concerns 27 kenyan youth concerned pollution 15 poverty 12 unemployment 8 terrorism 5,africa,2018,February,"['world', 'concerns', '27', 'kenyan', 'youth', 'concerned', 'pollution', '15', 'poverty', '12', 'unemployment', '8', 'terrorism', '5']",0.545,0.455,0.0,-0.8957,negative
guess,africa,2018,February,['guess'],0.0,1.0,0.0,0.0,neutral
narrative like socall movement devote time combat unemployment instead deadwood episode,africa,2018,February,"['narrative', 'like', 'socall', 'movement', 'devote', 'time', 'combat', 'unemployment', 'instead', 'deadwood', 'episode']",0.308,0.407,0.285,-0.1027,neutral
