content,place,year,month,content_token
move 15 degrees country regards problem actions causing need practice proper ways preserving environment,africa,2018,November,"['move', '15', 'degrees', 'country', 'regards', 'problem', 'actions', 'causing', 'need', 'practice', 'proper', 'ways', 'preserving', 'environment']"
meanwhile prince charles reechoed impact world population,africa,2018,November,"['meanwhile', 'prince', 'charles', 'reechoed', 'impact', 'world', 'population']"
egypt smells like,africa,2018,October,"['egypt', 'smells', 'like']"
extra hot seasons changed flash floods ice cap melting reverse slow things,africa,2018,October,"['extra', 'hot', 'seasons', 'changed', 'flash', 'floods', 'ice', 'cap', 'melting', 'reverse', 'slow', 'things']"
population explosion factors,africa,2018,October,"['population', 'explosion', 'factors']"
real damn weather,africa,2018,October,"['real', 'damn', 'weather']"
real check,africa,2018,October,"['real', 'check']"
world look like stop,africa,2018,October,"['world', 'look', 'like', 'stop']"
,africa,2018,October,[]
born cool,africa,2018,October,"['born', 'cool']"
receive calls past 10i aint taking calls past 10no aint special past 10dont asking aint picking past 10dont call past 10what news must share wait till morning cure cancer solution,africa,2018,October,"['receive', 'calls', 'past', '10i', 'aint', 'taking', 'calls', 'past', '10no', 'aint', 'special', 'past', '10dont', 'asking', 'aint', 'picking', 'past', '10dont', 'call', 'past', '10what', 'news', 'must', 'share', 'wait', 'till', 'morning', 'cure', 'cancer', 'solution']"
africa continues set back world comes tackling co2 emissions plastics pollution quite unfortunate,africa,2018,October,"['africa', 'continues', 'set', 'back', 'world', 'comes', 'tackling', 'co2', 'emissions', 'plastics', 'pollution', 'quite', 'unfortunate']"
sorry warmingsorry jos killingssorry decrease standard education ampobiligated,africa,2018,October,"['sorry', 'warmingsorry', 'jos', 'killingssorry', 'decrease', 'standard', 'education', 'ampobiligated']"
ldc group strategic discussion preparing amp ldc highlevel ministerial meeting next weekthe urgent call finalizing implementation guideline amp implement action put towards pathways limit 15c,africa,2018,October,"['ldc', 'group', 'strategic', 'discussion', 'preparing', 'amp', 'ldc', 'highlevel', 'ministerial', 'meeting', 'next', 'weekthe', 'urgent', 'call', 'finalizing', 'implementation', 'guideline', 'amp', 'implement', 'action', 'put', 'towards', 'pathways', 'limit', '15c']"
guy slowly becoming dangerous,africa,2018,October,"['guy', 'slowly', 'becoming', 'dangerous']"
real scary impacts already much coming way join hands together achieve sustainable development goals sdgs set un recent ch report really frightening,africa,2018,October,"['real', 'scary', 'impacts', 'already', 'much', 'coming', 'way', 'join', 'hands', 'together', 'achieve', 'sustainable', 'development', 'goals', 'sdgs', 'set', 'un', 'recent', 'ch', 'report', 'really', 'frightening']"
adopt certain basic environmental friendly practices helps curb plant tree recycle disposables revert renewable energy afford reduce burning fossil fuels also importantly preach gospel,africa,2018,October,"['adopt', 'certain', 'basic', 'environmental', 'friendly', 'practices', 'helps', 'curb', 'plant', 'tree', 'recycle', 'disposables', 'revert', 'renewable', 'energy', 'afford', 'reduce', 'burning', 'fossil', 'fuels', 'also', 'importantly', 'preach', 'gospel']"
threedegree world cities drowned,africa,2018,October,"['threedegree', 'world', 'cities', 'drowned']"
disciplined dosuccess far,africa,2018,October,"['disciplined', 'dosuccess', 'far']"
amihere look hot beautiful probably reason,africa,2018,October,"['amihere', 'look', 'hot', 'beautiful', 'probably', 'reason']"
yhhreason,africa,2018,September,['yhhreason']
slutty excellent costume idea,africa,2018,September,"['slutty', 'excellent', 'costume', 'idea']"
opportunity ask excellency plans tackle flood lagos hear watch states suffering flood like anambra kogi kaduna,africa,2018,September,"['opportunity', 'ask', 'excellency', 'plans', 'tackle', 'flood', 'lagos', 'hear', 'watch', 'states', 'suffering', 'flood', 'like', 'anambra', 'kogi', 'kaduna']"
one themost politically polarizing issuesin usfrom gallup polling 8 10 democrats think demonstrated third republicans agree,africa,2018,September,"['one', 'themost', 'politically', 'polarizing', 'issuesin', 'usfrom', 'gallup', 'polling', '8', '10', 'democrats', 'think', 'demonstrated', 'third', 'republicans', 'agree']"
discussing ozone layer depletion relationship impact flooding ther crises stella oluoma greetings fm 1057,africa,2018,September,"['discussing', 'ozone', 'layer', 'depletion', 'relationship', 'impact', 'flooding', 'ther', 'crises', 'stella', 'oluoma', 'greetings', 'fm', '1057']"
joke stand entire planet country suffer extremely single fund support unfccc paris agreement usa come back help establish common well,africa,2018,September,"['joke', 'stand', 'entire', 'planet', 'country', 'suffer', 'extremely', 'single', 'fund', 'support', 'unfccc', 'paris', 'agreement', 'usa', 'come', 'back', 'help', 'establish', 'common', 'well']"
next energy believe transportation contributes highest emissions carpooling bike riding mass public transportation help breathe fresher air mitigate,africa,2018,September,"['next', 'energy', 'believe', 'transportation', 'contributes', 'highest', 'emissions', 'carpooling', 'bike', 'riding', 'mass', 'public', 'transportation', 'help', 'breathe', 'fresher', 'air', 'mitigate']"
big thanks man like ryand007 confirmed hustle dope shit way dubai international link bio igboefon lagos nigeria,africa,2018,September,"['big', 'thanks', 'man', 'like', 'ryand007', 'confirmed', 'hustle', 'dope', 'shit', 'way', 'dubai', 'international', 'link', 'bio', 'igboefon', 'lagos', 'nigeria']"
ifpeople always assume biggest threat humanity diseases wild animals reality biggest threats,africa,2018,September,"['ifpeople', 'always', 'assume', 'biggest', 'threat', 'humanity', 'diseases', 'wild', 'animals', 'reality', 'biggest', 'threats']"
queenkarma africa affected ur books read saddest preach gay practice married kids open ur eyes human extinction,africa,2018,September,"['queenkarma', 'africa', 'affected', 'ur', 'books', 'read', 'saddest', 'preach', 'gay', 'practice', 'married', 'kids', 'open', 'ur', 'eyes', 'human', 'extinction']"
orprah kanye j cole nicky minaj meek mill else,africa,2018,September,"['orprah', 'kanye', 'j', 'cole', 'nicky', 'minaj', 'meek', 'mill', 'else']"
flat earthers one dumbest groups people ever right next people believe,africa,2018,September,"['flat', 'earthers', 'one', 'dumbest', 'groups', 'people', 'ever', 'right', 'next', 'people', 'believe']"
kiski moment hundreds butterfly varieties gone extinct time degradation natural habitats toxic chemicals farming moths think lesser varieties,africa,2018,September,"['kiski', 'moment', 'hundreds', 'butterfly', 'varieties', 'gone', 'extinct', 'time', 'degradation', 'natural', 'habitats', 'toxic', 'chemicals', 'farming', 'moths', 'think', 'lesser', 'varieties']"
honestly gave warning warmingi wasnt expectingthree days constant rainfall abuja earth trauma,africa,2018,September,"['honestly', 'gave', 'warning', 'warmingi', 'wasnt', 'expectingthree', 'days', 'constant', 'rainfall', 'abuja', 'earth', 'trauma']"
ever,africa,2018,September,['ever']
people make minds,africa,2018,September,"['people', 'make', 'minds']"
70 ordinary shaking abuja leaders pee knicker come dey talk,africa,2018,September,"['70', 'ordinary', 'shaking', 'abuja', 'leaders', 'pee', 'knicker', 'come', 'dey', 'talk']"
absolutely right mr obama disaster whole world also united states america biggest factories world must participate financially 60 budget,africa,2018,September,"['absolutely', 'right', 'mr', 'obama', 'disaster', 'whole', 'world', 'also', 'united', 'states', 'america', 'biggest', 'factories', 'world', 'must', 'participate', 'financially', '60', 'budget']"
make canada habitable make africa less habitablelife fair get life,africa,2018,September,"['make', 'canada', 'habitable', 'make', 'africa', 'less', 'habitablelife', 'fair', 'get', 'life']"
need start seeing humans talk common goals like amp world peacehappy belated international peace day,africa,2018,September,"['need', 'start', 'seeing', 'humans', 'talk', 'common', 'goals', 'like', 'amp', 'world', 'peacehappy', 'belated', 'international', 'peace', 'day']"
love illustration,africa,2018,September,"['love', 'illustration']"
apc broken promises trashed hopes political prostitution pollute good governance ahead,africa,2018,September,"['apc', 'broken', 'promises', 'trashed', 'hopes', 'political', 'prostitution', 'pollute', 'good', 'governance', 'ahead']"
action needed combart already made contribution planting trees eastern uganda support make impact magnificent,africa,2018,September,"['action', 'needed', 'combart', 'already', 'made', 'contribution', 'planting', 'trees', 'eastern', 'uganda', 'support', 'make', 'impact', 'magnificent']"
humans vs,africa,2018,September,"['humans', 'vs']"
protect world damage already doneits scary dis thick ice melting,africa,2018,September,"['protect', 'world', 'damage', 'already', 'doneits', 'scary', 'dis', 'thick', 'ice', 'melting']"
everyday calm answer tseewww,africa,2018,August,"['everyday', 'calm', 'answer', 'tseewww']"
remember al gore katharine hayhoe told record snowfall erie pa proof never mind,africa,2018,August,"['remember', 'al', 'gore', 'katharine', 'hayhoe', 'told', 'record', 'snowfall', 'erie', 'pa', 'proof', 'never', 'mind']"
amalcolm citing icr explain evolution lie akin citing flat earth institute concerning lie,africa,2018,August,"['amalcolm', 'citing', 'icr', 'explain', 'evolution', 'lie', 'akin', 'citing', 'flat', 'earth', 'institute', 'concerning', 'lie']"
roadsafety,africa,2018,August,['roadsafety']
becoming threat something,africa,2018,August,"['becoming', 'threat', 'something']"
coal energy one main contributors get rid,africa,2018,August,"['coal', 'energy', 'one', 'main', 'contributors', 'get', 'rid']"
followup includes plants earth realiser,africa,2018,August,"['followup', 'includes', 'plants', 'earth', 'realiser']"
discussed donald trump 8yearold son today particularly relation conclusion top trumps style,africa,2018,August,"['discussed', 'donald', 'trump', '8yearold', 'son', 'today', 'particularly', 'relation', 'conclusion', 'top', 'trumps', 'style']"
europe hitting record high temperatures herei guess harmattan didnt get memo,africa,2018,August,"['europe', 'hitting', 'record', 'high', 'temperatures', 'herei', 'guess', 'harmattan', 'didnt', 'get', 'memo']"
lakini heat already hell,africa,2018,August,"['lakini', 'heat', 'already', 'hell']"
wonderful tackled true entrepreneurial spirit good luck emmanuel team good creating enabling environment,africa,2018,August,"['wonderful', 'tackled', 'true', 'entrepreneurial', 'spirit', 'good', 'luck', 'emmanuel', 'team', 'good', 'creating', 'enabling', 'environment']"
long ago early warnings included predictions responsible temperate british isles risk damage would produce extreme weather britain,africa,2018,July,"['long', 'ago', 'early', 'warnings', 'included', 'predictions', 'responsible', 'temperate', 'british', 'isles', 'risk', 'damage', 'would', 'produce', 'extreme', 'weather', 'britain']"
,africa,2018,July,[]
really love track define rap replay thru nightit caused vocal room heat coming track,africa,2018,July,"['really', 'love', 'track', 'define', 'rap', 'replay', 'thru', 'nightit', 'caused', 'vocal', 'room', 'heat', 'coming', 'track']"
sweater mombasa,africa,2018,July,"['sweater', 'mombasa']"
mans hot make shi pass,africa,2018,July,"['mans', 'hot', 'make', 'shi', 'pass']"
renewable energy resources promotion long term solution protect forest resources together reduction also reduced woody fuel dependence,africa,2018,July,"['renewable', 'energy', 'resources', 'promotion', 'long', 'term', 'solution', 'protect', 'forest', 'resources', 'together', 'reduction', 'also', 'reduced', 'woody', 'fuel', 'dependence']"
killing movesps hot increasing insta post,africa,2018,July,"['killing', 'movesps', 'hot', 'increasing', 'insta', 'post']"
nations gradually reduce globalwarminginducing hfcs 80 next,africa,2018,July,"['nations', 'gradually', 'reduce', 'globalwarminginducing', 'hfcs', '80', 'next']"
new childish gambino feels like summer,africa,2018,July,"['new', 'childish', 'gambino', 'feels', 'like', 'summer']"
light rail project abuja nigeria welcome developmentthis help decongest many automobile vehicles run fossil fuel emit co2 contribute warminglet nigera rail systemscongratulations abuja,africa,2018,July,"['light', 'rail', 'project', 'abuja', 'nigeria', 'welcome', 'developmentthis', 'help', 'decongest', 'many', 'automobile', 'vehicles', 'run', 'fossil', 'fuel', 'emit', 'co2', 'contribute', 'warminglet', 'nigera', 'rail', 'systemscongratulations', 'abuja']"
nigeria needs 142million tackle sept 10 2016 nigeria needs 142billion tackle sept 27 2017,africa,2018,July,"['nigeria', 'needs', '142million', 'tackle', 'sept', '10', '2016', 'nigeria', 'needs', '142billion', 'tackle', 'sept', '27', '2017']"
people ever seen video pulse live kenyans funny af,africa,2018,July,"['people', 'ever', 'seen', 'video', 'pulse', 'live', 'kenyans', 'funny', 'af']"
archive year find 2035 3025 humanity wiped outdid winis democracy thing generally richer poverty prevalent troland drump die gruesome death lived grandchildren sold slaves,africa,2018,July,"['archive', 'year', 'find', '2035', '3025', 'humanity', 'wiped', 'outdid', 'winis', 'democracy', 'thing', 'generally', 'richer', 'poverty', 'prevalent', 'troland', 'drump', 'die', 'gruesome', 'death', 'lived', 'grandchildren', 'sold', 'slaves']"
